STRECKE_NR,RICHTUNG,KM_I,KM_L,LAENGE,GEOGR_BREITE,GEOGR_LAENGE,GK_R_DGN,GK_H_DGN
5505,0,101660000,"16,6 + 0",10,48.03543207,11.57607147,3692177.168,5325140.763
5505,0,101710056,"17,1 + 56",9,48.03066156,11.57832713,3692363.122,5324616.012
5505,0,101720018,"17,2 + 18",28,48.03012957,11.57857852,3692383.849,5324557.494
5505,0,101760083,"17,6 + 83",5,48.02613955,11.58046344,3692539.279,5324118.597
5505,0,101800047,"18,0 + 47",5,48.02299985,11.58185956,3692655.103,5323773.02
5505,0,101820034,"18,2 + 34",21,48.02138872,11.58258599,3692715.289,5323595.713
5505,0,101820035,"18,2 + 35",11,48.02138012,11.58258994,3692715.616,5323594.767
5505,0,101830083,"18,3 + 83",3,48.02010819,11.58318031,3692764.392,5323454.832
5505,0,101930092,"19,3 + 92",8,48.01166516,11.58803224,3693157.828,5322528.298
5505,0,102010024,"20,1 + 24",4,48.00707464,11.59498726,3693693.867,5322035.387
5505,0,102320035,"23,2 + 35",6,47.98960865,11.62755936,3696190.193,5320175.93
5505,0,102430030,"24,3 + 30",5,47.98345855,11.6390183,3697068.812,5319521.403
5505,0,102520000,"25,2 + 0",4,47.97857151,11.64812084,3697766.902,5319001.381
5505,0,102540054,"25,4 + 54",7,47.977071,11.65068525,3697964.067,5318841.139
5505,0,102560036,"25,6 + 36",29,47.97590635,11.65239795,3698096.376,5318716.055
5505,0,102560071,"25,6 + 71",5,47.97567474,11.65271547,3698120.966,5318691.122
5505,0,102590085,"25,9 + 85",3,47.97348464,11.6553677,3698327.349,5318454.45
5505,0,102620045,"26,2 + 45",44,47.9715275,11.65727146,3698476.976,5318241.76
5505,1,102670015,"26,7 + 15",11,47.96773986,11.66005182,3698699.084,5317827.821
5505,0,102810031,"28,1 + 31",12,47.95547035,11.66510335,3699123.407,5316476.763
5505,0,103190090,"31,9 + 90",12,47.92187721,11.67809741,3700223.518,5312775.626
5505,0,103290052,"32,9 + 52",11,47.91349795,11.68130687,3700495.739,5311852.385
5505,0,103320073,"33,2 + 73",3,47.91070352,11.68238663,3700587.244,5311544.517
5505,0,103570042,"35,7 + 42",16,47.88941891,11.69157842,3701356.832,5309202.114
5505,0,103640046,"36,4 + 46",5,47.88435295,11.69721393,3701797.917,5308653.615
5505,0,103670015,"36,7 + 15",13,47.88247496,11.69948086,3701974.748,5308450.756
5505,0,105270075,"52,7 + 75",7,47.77358852,11.62519322,3696830.409,5296153.65
5505,0,105390088,"53,9 + 88",7,47.7729884,11.60903715,3695621.867,5296045.949
5505,0,105600070,"56,0 + 70",4,47.76659827,11.58367548,3693744.886,5295271.705
5505,0,105710019,"57,1 + 19",7,47.76020009,11.57339649,3692998.106,5294534.699
5505,0,105730033,"57,3 + 33",12,47.75880435,11.57143397,3692856.149,5294374.635
5505,0,105730047,"57,3 + 47",3,47.75871636,11.57130052,3692846.47,5294364.52
5505,0,105800000,"58,0 + 0",16,47.75370038,11.57241993,3692948.934,5293809.661
5505,0,105870078,"58,7 + 78",5,47.74700256,11.57477778,3693150.495,5293070.917
5505,0,105960047,"59,6 + 47",20,47.73943684,11.57667268,3693320.594,5292234.534
5505,0,105970070,"59,7 + 70",7,47.73841863,11.57603438,3693276.495,5292119.742
5505,0,106020076,"60,2 + 76",7,47.73424544,11.57334531,3693090.262,5291649.079
5505,0,106050062,"60,5 + 62",15,47.73188648,11.571826,3692985.03,5291383.035
5505,0,106070012,"60,7 + 12",6,47.7306409,11.57105931,3692932.127,5291242.647
5505,0,106220029,"62,2 + 29",10,47.71767367,11.56520802,3692541.037,5289786.46
5505,0,106400006,"64,0 + 6",13,47.70181431,11.56431743,3692532.635,5288021.099
5505,0,106420078,"64,2 + 78",11,47.69940313,11.56492785,3692587.327,5287754.557
5505,0,106430079,"64,3 + 79",12,47.69851215,11.56518833,3692610.158,5287656.151
5505,0,106440089,"64,4 + 89",11,47.69755665,11.5655659,3692642.016,5287550.863
5505,0,106530078,"65,3 + 78",8,47.690172,11.57009497,3693009.191,5286741.16
5505,0,106660007,"66,6 + 7",5,47.67941915,11.57337562,3693295.179,5285553.909
5506,0,100080079,"0,8 + 79",20,48.07483902,11.53077789,3688655.762,5329410.018
5506,0,100080084,"0,8 + 84",3,48.07480339,11.53081881,3688658.941,5329406.156
5506,0,100090009,"0,9 + 9",3,48.07461166,11.53099345,3688672.654,5329385.268
5506,0,100120022,"1,2 + 22",15,48.07187524,11.53132205,3688707.145,5329081.838
5507,0,100590055,"5,9 + 55",3,48.07030847,11.53059636,3688658.799,5328905.867
5507,0,100620028,"6,2 + 28",3,48.06808497,11.52906948,3688553.145,5328654.919
5507,0,100920065,"9,2 + 65",20,48.04391888,11.51007175,3687225.056,5325921.794
5507,0,100920089,"9,2 + 89",3,48.04372785,11.50992194,3687214.579,5325900.191
5507,0,101080089,"10,8 + 89",3,48.03179291,11.49825961,3686388.15,5324544.991
5507,0,101100092,"11,0 + 92",47,48.03045744,11.49640411,3686254.595,5324392.028
5507,0,101110018,"11,1 + 18",3,48.03028643,11.49616656,3686237.496,5324372.441
5507,1,101280081,"12,8 + 81",17,48.01952625,11.480746,3685126.055,5323138.97
5507,0,101290030,"12,9 + 30",3,48.01913329,11.48044932,3685105.333,5323094.568
5507,0,101330084,"13,3 + 84",36,48.01560357,11.47743266,3684892.941,5322694.895
5507,0,101460013,"14,6 + 13",7,48.00701124,11.46860967,3684265.399,5321718.475
5507,0,101810062,"18,1 + 62",3,47.97902317,11.45444809,3683307.946,5318573.023
5507,0,102090050,"20,9 + 50",8,47.95698199,11.43911237,3682240.694,5316086.166
5507,0,102140017,"21,4 + 17",3,47.95313785,11.43664459,3682069.906,5315652.952
5507,0,102190050,"21,9 + 50",38,47.94913152,11.43279488,3681796.44,5315198.454
5507,0,102300078,"23,0 + 78",6,47.94050392,11.42795541,3681465.171,5314227.857
5507,0,102360047,"23,6 + 47",5,47.93629391,11.43044295,3681665.75,5313765.647
5507,0,102520018,"25,2 + 18",169,47.92333636,11.42352306,3681194.026,5312308.778
5507,0,102540061,"25,4 + 61",8,47.92116756,11.42367721,3681213.121,5312068.016
5507,0,102600018,"26,0 + 18",3,47.91670349,11.42691416,3681470.637,5311579.313
5510,0,100010000,"0,1 + 0",8,48.14002371,11.55755017,3690409.568,5336723.207
5510,0,100010048,"0,1 + 48",5,48.14005897,11.5569073,3690361.599,5336725.536
5510,0,100010061,"0,1 + 61",4,48.14006847,11.55673319,3690348.607,5336726.162
5510,0,100020026,"0,2 + 26",23,48.14011954,11.55586307,3690283.669,5336729.687
5510,0,100230020,"2,3 + 20",11,48.14108518,11.52809733,3688213.955,5336768.729
5510,0,100240071,"2,4 + 71",46,48.14000341,11.52689963,3688128.783,5336645.527
5510,0,100280010,"2,8 + 10",56,48.13705015,11.5265226,3688111.517,5336316.258
5510,0,100280043,"2,8 + 43",21,48.1367708,11.52666722,3688123.3,5336285.554
5510,0,100330033,"3,3 + 33",5,48.13342261,11.53084038,3688446.119,5335923.514
5510,0,100470018,"4,7 + 18",19,48.12603203,11.5456219,3689573.431,5335138.142
5510,0,100500013,"5,0 + 13",28,48.12449459,11.54884504,3689819.012,5334975.157
5510,1,100550011,"5,5 + 11",21,48.12185418,11.55423719,3690230.141,5334694.913
5510,0,100570017,"5,7 + 17",17,48.12077938,11.55648646,3690401.552,5334580.98
5510,1,100590003,"5,9 + 3",19,48.11983382,11.55854338,3690558.172,5334480.945
5510,0,100590093,"5,9 + 93",24,48.11934049,11.55950275,3690631.417,5334428.473
5510,0,100600020,"6,0 + 20",28,48.11919672,11.55979522,3690653.722,5334413.213
5510,0,100610093,"6,1 + 93",155,48.11828939,11.56169297,3690798.36,5334317.041
5510,0,100630042,"6,3 + 42",6,48.11752111,11.56332578,3690922.764,5334235.674
5510,0,100640018,"6,4 + 18",12,48.1171708,11.56420267,3690989.345,5334198.902
5510,0,100690004,"6,9 + 4",13,48.1168825,11.57053049,3691461.509,5334182.576
5510,1,100720032,"7,2 + 32",147,48.1179938,11.57461355,3691761.35,5334316.299
5510,0,100740024,"7,4 + 24",68,48.11865195,11.57699949,3691936.523,5334395.421
5510,0,100900054,"9,0 + 54",21,48.12294208,11.59787794,3693474.719,5334924.694
5510,0,100930035,"9,3 + 35",21,48.12447711,11.60087807,3693692.274,5335102.908
5510,0,100970053,"9,7 + 53",7,48.12700856,11.60506514,3693994.412,5335394.905
5510,0,100970098,"9,7 + 98",6,48.12729645,11.60549894,3694025.617,5335428.007
5510,0,100980050,"9,8 + 50",10,48.12762856,11.60599816,3694061.524,5335466.19
5510,0,100990019,"9,9 + 19",9,48.12807042,11.60665592,3694108.817,5335516.976
5510,0,101040069,"10,4 + 69",27,48.13184065,11.61148713,3694454.176,5335948.352
5510,0,101080071,"10,8 + 71",2,48.13393786,11.61580047,3694767.269,5336192.433
5510,0,101080099,"10,8 + 99",30,48.13402243,11.61615479,3694793.319,5336202.732
5510,0,101130097,"11,3 + 97",14,48.13482137,11.62268887,3695276.576,5336308.126
5510,1,101210063,"12,1 + 63",19,48.13391888,11.63288964,3696039.173,5336233.736
5510,1,101210090,"12,1 + 90",9,48.13388598,11.63324902,3696066.045,5336230.994
5510,0,101210090,"12,1 + 90",9,48.13388598,11.63324902,3696066.045,5336230.994
5510,0,101260056,"12,6 + 56",4,48.1333182,11.63945138,3696529.812,5336183.697
5510,0,101360068,"13,6 + 68",6,48.13031069,11.65212766,3697484.766,5335881.79
5510,0,101450000,"14,5 + 0",10,48.12630369,11.66150881,3698198.41,5335460.421
5510,0,101460047,"14,6 + 47",8,48.12589584,11.66338681,3698339.768,5335419.917
5510,0,101510003,"15,1 + 3",6,48.12464737,11.66921669,3698778.532,5335296.161
5510,0,101610077,"16,1 + 77",12,48.12157249,11.68288082,3699807.568,5334989.697
5510,0,101640005,"16,4 + 5",13,48.1209396,11.68579134,3700026.687,5334926.896
5510,1,101740010,"17,4 + 10",15,48.11826513,11.69868336,3700996.826,5334663.153
5510,0,101870042,"18,7 + 42",11,48.11457076,11.71571972,3702279.61,5334297.067
5510,0,101960050,"19,6 + 50",8,48.11203271,11.72733258,3703154.202,5334045.488
5510,0,101990033,"19,9 + 33",7,48.11124358,11.73094577,3703426.335,5333967.301
5510,0,102010013,"20,1 + 13",15,48.11074543,11.73324571,3703599.547,5333918
5510,0,102060012,"20,6 + 12",18,48.10938042,11.73962918,3704080.241,5333783.153
5510,0,102170047,"21,7 + 47",100,48.106231,11.75412661,3705172.23,5333471.561
5510,0,102260002,"22,6 + 2",6,48.10385731,11.76504637,3705994.83,5333236.833
5510,0,102310015,"23,1 + 15",13,48.10243318,11.77159813,3706488.418,5333096.062
5510,0,102430002,"24,3 + 2",5,48.09913678,11.78675651,3707630.508,5332770.364
5510,0,102430017,"24,3 + 17",13,48.09909512,11.78694806,3707644.941,5332766.249
5510,0,102430028,"24,3 + 28",5,48.09906456,11.78708851,3707655.524,5332763.23
5510,0,102540055,"25,4 + 55",9,48.0959326,11.80147922,3708739.92,5332453.961
5510,0,102690003,"26,9 + 3",16,48.09190227,11.81998001,3710134.231,5332056.228
5510,0,102700096,"27,0 + 96",5,48.09136485,11.8224457,3710320.075,5332003.215
5510,0,102760026,"27,6 + 26",4,48.0900184,11.82927553,3710834.29,5331872.208
5510,0,102780097,"27,8 + 97",4,48.08936671,11.83278383,3711098.276,5331809.372
5510,0,102840043,"28,4 + 43",3,48.08809234,11.83986201,3711630.734,5331687.13
5510,0,102990023,"29,9 + 23",9,48.08411834,11.85877379,3713055.855,5331297.49
5510,2,103040058,"30,4 + 58",0,48.08189933,11.86514517,3713539.671,5331068.445
5510,1,103040058,"30,4 + 58",0,48.08189933,11.86514517,3713539.671,5331068.445
5510,1,103040080,"30,4 + 80",21,48.08180809,11.86540717,3713559.567,5331059.028
5510,0,103190032,"31,9 + 32",30,48.07428995,11.88120303,3714767.613,5330267.136
5510,0,103620009,"36,2 + 9",20,48.05302575,11.92832828,3718368.767,5328035.63
5510,0,103760046,"37,6 + 46",7,48.04306218,11.94018342,3719294.741,5326961.614
5510,0,103790052,"37,9 + 52",10,48.04065049,11.94215894,3719452.269,5326699.121
5510,0,103820015,"38,2 + 15",6,48.03854683,11.94377057,3719581.369,5326469.84
5510,0,103840014,"38,4 + 14",30,48.03694375,11.94495673,3719676.626,5326294.999
5510,0,103920071,"39,2 + 71",8,48.03195461,11.95332288,3720321.695,5325764.227
5510,1,104020046,"40,2 + 46",12,48.02617302,11.96271222,3721046.579,5325148.36
5510,0,104060020,"40,6 + 20",9,48.02337293,11.96548978,3721265.71,5324845.034
5510,0,104260041,"42,6 + 41",5,48.00716971,11.9767478,3722174.974,5323076.046
5510,0,104500060,"45,0 + 60",3,47.98938468,11.99357978,3723507.551,5321147.481
5510,0,104530022,"45,3 + 22",7,47.98709411,11.99440296,3723578.883,5320895.217
5510,0,104600028,"46,0 + 28",5,47.98174716,11.99937436,3723973.055,5320315.208
5510,0,104680053,"46,8 + 53",6,47.97563676,12.00560391,3724464.532,5319654.012
5510,0,104910038,"49,1 + 38",10,47.9570005,12.01765807,3725445.497,5317617.323
5510,0,104930056,"49,3 + 56",39,47.9554255,12.01939625,3725582.157,5317447.308
5510,0,104950032,"49,5 + 32",31,47.95415392,12.02079943,3725692.485,5317310.048
5510,0,104980035,"49,8 + 35",7,47.95197074,12.02322698,3725883.295,5317074.445
5510,1,105040062,"50,4 + 62",7,47.94852973,12.02980293,3726389.447,5316711.18
5510,0,105100004,"51,0 + 4",20,47.94599573,12.03600056,3726863.434,5316447.679
5510,0,105160015,"51,6 + 15",3,47.94207154,12.04168923,3727305.546,5316028.165
5510,0,105480056,"54,8 + 56",8,47.91699005,12.05990668,3728776.999,5313293.642
5510,0,105800030,"58,0 + 30",17,47.89133698,12.0720005,3729794.391,5310477.669
5510,0,105820029,"58,2 + 29",25,47.89064847,12.07445374,3729980.872,5310408.432
5510,0,105840073,"58,4 + 73",15,47.89006117,12.07759641,3730218.46,5310352.509
5510,0,105900031,"59,0 + 31",10,47.88881735,12.08482462,3730764.461,5310235.815
5510,1,106110096,"61,1 + 96",13,47.87766983,12.10273714,3732153.69,5309050.235
5510,0,106200089,"62,0 + 89",9,47.86976878,12.10166466,3732108.78,5308168.641
5510,1,106330098,"63,3 + 98",14,47.8582503,12.10527651,3732430.469,5306898.983
5510,0,106370001,"63,7 + 1",3,47.85562437,12.10632105,3732520.367,5306610.2
5510,0,106480074,"64,8 + 74",9,47.85010878,12.11934276,3733519.455,5306036.314
5520,0,100990016,"9,9 + 16",3,48.15454903,11.42835206,3680744.239,5338026.402
5520,0,101070023,"10,7 + 23",10,48.15556465,11.41761264,3679941.732,5338114.136
5520,0,101100000,"11,0 + 0",3,48.1559149,11.41392666,3679666.297,5338144.459
5520,0,101190017,"11,9 + 17",31,48.15798205,11.40207114,3678777.149,5338346.66
5520,0,101470015,"14,7 + 15",11,48.16796835,11.36754836,3676174.799,5339377.282
5520,2,101590045,"15,9 + 45",8,48.1723647,11.35237409,3675031.241,5339831.424
5520,0,101760073,"17,6 + 73",10,48.17851791,11.33103988,3673423.876,5340467.211
5520,0,101790017,"17,9 + 17",5,48.17938771,11.3280278,3673196.966,5340557.128
5520,0,101820067,"18,2 + 67",7,48.18063512,11.32370691,3672871.474,5340686.093
5520,0,101840067,"18,4 + 67",9,48.18130661,11.32121302,3672683.779,5340755.147
5520,0,102090029,"20,9 + 29",8,48.175639,11.28980445,3670367.121,5340054.926
5520,0,102240095,"22,4 + 95",5,48.17194394,11.26950331,3668869.56,5339599.31
5520,0,102270022,"22,7 + 22",23,48.17184781,11.26645552,3668643.21,5339581.933
5520,0,102300068,"23,0 + 68",5,48.17177903,11.2618049,3668297.566,5339564.095
5520,0,102330002,"23,3 + 2",7,48.17173271,11.25865982,3668063.815,5339552.066
5520,0,102370038,"23,7 + 38",2,48.17058035,11.25314945,3667657.761,5339411.913
5520,0,102420012,"24,2 + 12",12,48.16786402,11.24824003,3667301.47,5339099.207
5520,0,102480060,"24,8 + 60",98,48.16548096,11.24037432,3666724.17,5338817.166
5520,0,102510055,"25,1 + 55",36,48.16465978,11.23660366,3666446.366,5338717.696
5520,0,102550029,"25,5 + 29",4,48.16321591,11.23207316,3666114.044,5338547.364
5520,0,102600066,"26,0 + 66",6,48.16082142,11.22580528,3665655.528,5338267.615
5520,0,102680093,"26,8 + 93",56,48.15696404,11.21630291,3664961.043,5337818.312
5520,0,102700042,"27,0 + 42",3,48.15628291,11.21457838,3664834.933,5337738.883
5520,0,102780019,"27,8 + 19",6,48.15273091,11.20558573,3664177.27,5337324.724
5520,0,102910026,"29,1 + 26",7,48.14675884,11.19045794,3663070.702,5336628.546
5520,0,103080092,"30,8 + 92",2,48.13867455,11.17003311,3661576.313,5335686.604
5520,0,103150035,"31,5 + 35",6,48.13573298,11.16259549,3661032.01,5335343.955
5520,0,103230088,"32,3 + 88",6,48.1318735,11.15269178,3660306.954,5334894.161
5520,0,103260002,"32,6 + 2",9,48.13086528,11.15024196,3660127.751,5334776.962
5520,1,103440085,"34,4 + 85",6,48.12594915,11.12708143,3658419.017,5334182.426
5520,0,103440085,"34,4 + 85",8,48.12594915,11.12708143,3658419.017,5334182.426
5520,0,103560061,"35,6 + 61",4,48.12013394,11.1154068,3657567.766,5333511.899
5520,1,103600000,"36,0 + 0",7,48.11758006,11.11295747,3657393.223,5333222.936
5520,0,103740058,"37,4 + 58",8,48.11304414,11.09511438,3656078.541,5332682.277
5520,0,103900095,"39,0 + 95",3,48.10476746,11.07811113,3654837.394,5331727.7
5520,0,104150099,"41,5 + 99",7,48.10539006,11.04478161,3652353.548,5331730.422
5520,0,104210058,"42,1 + 58",5,48.10609959,11.03735219,3651798.205,5331794.634
5520,1,104250000,"42,5 + 0",13,48.1062831,11.03277407,3651456.748,5331806.019
5520,0,104310067,"43,1 + 67",30,48.10611069,11.02382238,3650790.649,5331769.276
5520,0,104320002,"43,2 + 2",9,48.10610401,11.02335255,3650755.682,5331767.613
5520,0,104650081,"46,5 + 81",8,48.10255656,10.97835897,3647415.283,5331286.056
5520,0,104850036,"48,5 + 36",9,48.10105123,10.9522747,3645476.972,5331069.069
5520,0,105140042,"51,4 + 42",27,48.09616022,10.91456454,3642682.049,5330454.693
5520,0,105170093,"51,7 + 93",5,48.0950002,10.91018237,3642358.858,5330317.605
5520,0,105200015,"52,0 + 15",14,48.09426531,10.9074115,3642154.499,5330230.776
5520,0,105440010,"54,4 + 10",9,48.08638219,10.87749568,3639947.61,5329299.493
5520,0,105470081,"54,7 + 81",152,48.08529201,10.87278953,3639599.969,5329169.739
5520,0,105570080,"55,7 + 80",18,48.08235421,10.86011877,3638663.919,5328820.208
5520,0,105620025,"56,2 + 25",6,48.08105792,10.85447006,3638246.551,5328665.925
5520,0,105790098,"57,9 + 98",6,48.07583163,10.83199028,3636585.546,5328044.731
5520,0,105810095,"58,1 + 95",12,48.07525199,10.82949226,3636400.946,5327975.857
5520,0,105930056,"59,3 + 56",30,48.07183504,10.81477147,3635313.019,5327569.979
5520,0,105970089,"59,7 + 89",8,48.07056015,10.80928179,3634907.273,5327418.601
5520,0,106010088,"60,1 + 88",4,48.06938521,10.80422336,3634533.384,5327279.118
5520,0,106090099,"60,9 + 99",19,48.06685272,10.79403061,3633780.37,5326979.792
5520,0,106130050,"61,3 + 50",6,48.06535234,10.78988742,3633475.478,5326805.785
5520,0,106380075,"63,8 + 75",6,48.05455331,10.7600904,3631282.24,5325553.894
5520,0,106540039,"65,4 + 39",7,48.04786049,10.74164001,3629923.727,5324778.479
5520,0,106620083,"66,2 + 83",19,48.04424746,10.73168542,3629190.62,5324360.027
5520,0,106670067,"66,7 + 67",12,48.04217513,10.72597748,3628770.212,5324120.062
5520,0,106690069,"66,9 + 69",45,48.04130537,10.72359937,3628595.063,5324019.386
5520,0,106750020,"67,5 + 20",4,48.03758828,10.71892025,3628255.401,5323598.304
5520,0,106750034,"67,5 + 34",11,48.03747557,10.71883658,3628249.442,5323585.633
5520,0,106790060,"67,9 + 60",7,48.0339817,10.71649382,3628083.404,5323193.27
5521,0,100000001,"0,0 + 1",8,48.14969879,11.46142018,3683221.595,5337565.394
5521,0,100000001,"0,0 + 1",10,48.14969879,11.46142018,3683221.595,5337565.394
5521,0,100000050,"0,0 + 50",9,48.14951923,11.46202178,3683266.995,5337546.864
5521,0,100030071,"0,3 + 71",19,48.14834092,11.46596072,3683564.261,5337425.251
5521,0,100320000,"3,2 + 0",24,48.14394963,11.50320198,3686351.032,5337026.581
5522,1,100070081,"0,7 + 81",11,48.1462403,11.49160939,3685480.178,5337253.238
5522,1,100090040,"0,9 + 40",56,48.14634201,11.48947136,3685320.729,5337259.392
5522,1,100300035,"3,0 + 35",9,48.15019437,11.46249073,3683299.481,5337623.044
5522,2,100300035,"3,0 + 35",9,48.15019437,11.46249073,3683299.481,5337623.044
5522,0,100300072,"3,0 + 72",10,48.15034171,11.46204419,3683265.733,5337638.362
5522,2,100300072,"3,0 + 72",10,48.15034171,11.46204419,3683265.733,5337638.362
5522,0,100310056,"3,1 + 56",8,48.15065378,11.46101445,3683188.009,5337670.605
5522,1,100330018,"3,3 + 18",13,48.15125049,11.45902513,3683037.881,5337732.212
5522,2,100330018,"3,3 + 18",13,48.15125049,11.45902513,3683037.881,5337732.212
5522,0,100330050,"3,3 + 50",23,48.15135815,11.45862563,3683007.776,5337743.231
5523,0,100540000,"5,4 + 0",5,48.18335946,11.4707587,3683796.072,5341330.14
5523,0,100640000,"6,4 + 0",9,48.19205453,11.46734124,3683510.926,5342288.712
5523,0,100700049,"7,0 + 49",24,48.19768886,11.4650548,3683320.849,5342909.693
5523,0,100730018,"7,3 + 18",29,48.19996696,11.46388593,3683225.84,5343160.19
5523,0,100750030,"7,5 + 30",34,48.20122676,11.46175673,3683063.09,5343295.184
5523,0,100790081,"7,9 + 81",49,48.20477019,11.46235352,3683094.817,5343690.573
5523,0,100840010,"8,4 + 10",7,48.20430874,11.46773606,3683496.505,5343652.107
5524,0,100170096,"1,7 + 96",10,48.14894874,11.46619563,3683579.571,5337493.39
5524,0,100210010,"2,1 + 10",9,48.1502589,11.46246409,3683297.269,5337630.155
5524,0,100210042,"2,1 + 42",10,48.15038482,11.46207809,3683268.102,5337643.235
5524,0,100220000,"2,2 + 0",8,48.1506021,11.46137047,3683214.681,5337665.707
